Feature00,Feature01,Feature02,Feature03,Feature04,Feature05,Feature06,Feature07,Feature08,Feature09,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Label
38.82595062,8.21149572,77.40208435,8.632812347,two,,,,,,,,,,,,,,,,,,,,,,1
44.50471878,8.253348525,90.13562775,8.638392085,two,,,,,,,,,,,,,,,,,,,,,,1
43.60103607,8.18359356,85.26802826,8.638392085,two,,,,,,,,,,,,,,,,,,,,,,1
43.308815,8.232421689,81.5736618,8.638392085,two,,,,,,,,,,,,,,,,,,,,,,1
43.37234879,8.15848257,79.58272553,8.638392085,two,,,,,,,,,,,,,,,,,,,,,,1
40.90975952,8.204520396,77.57581329,8.643973558,two,,,,,,,,,,,,,,,,,,,,,,1
41.23579407,8.233817274,81.96308899,8.649553296,two,,,,,,,,,,,,,,,,,,,,,,1
40.88689804,8.244977617,82.38806152,8.653739184,two,,,,,,,,,,,,,,,,,,,,,,1
42.00674057,8.201730094,82.22080231,8.655133901,two,,,,,,,,,,,,,,,,,,,,,,1
42.37145233,8.233817274,78.6933136,8.667688962,two,,,,,,,,,,,,,,,,,,,,,,1
38.45292664,8.270089474,76.10346985,8.676060738,two,,,,,,,,,,,,,,,,,,,,,,1
42.95385361,8.263114151,81.83108521,8.683036061,two,,,,,,,,,,,,,,,,,,,,,,1
40.64300919,8.212890437,79.09033966,8.684430779,two,,,,,,,,,,,,,,,,,,,,,,1
36.54729843,8.261718566,69.01664734,8.691406102,two,,,,,,,,,,,,,,,,,,,,,,1
38.41065598,8.306360808,67.73249817,8.698381425,two,,,,,,,,,,,,,,,,,,,,,,1
41.49743652,8.286829556,80.54567719,8.701171728,two,,,,,,,,,,,,,,,,,,,,,,1
34.84648895,8.2798551,69.78983307,8.701171728,two,,,,,,,,,,,,,,,,,,,,,,1
39.06429291,8.284040121,76.32365418,8.702567313,two,,,,,,,,,,,,,,,,,,,,,,1
44.11624146,8.254743243,85.13922119,8.70396203,two,,,,,,,,,,,,,,,,,,,,,,1
42.27192307,8.217076325,79.38287354,8.709542636,two,,,,,,,,,,,,,,,,,,,,,,1
37.57853699,8.328683229,71.3375473,8.720702979,two,,,,,,,,,,,,,,,,,,,,,,1
41.24922562,8.257532679,81.9503479,8.729073887,two,,,,,,,,,,,,,,,,,,,,,,1
39.90353012,8.2798551,76.48776245,8.729073887,two,,,,,,,,,,,,,,,,,,,,,,1
40.02542114,8.27567008,73.55638886,8.729073887,two,,,,,,,,,,,,,,,,,,,,,,1
36.70491791,8.274274495,69.52709961,8.737443928,two,,,,,,,,,,,,,,,,,,,,,,1
41.62981796,8.307756393,78.25491333,8.745813969,two,,,,,,,,,,,,,,,,,,,,,,1
40.85487366,8.331473532,78.93295288,8.747209554,two,,,,,,,,,,,,,,,,,,,,,,1
40.84682465,8.293805746,78.53207398,8.748605139,two,,,,,,,,,,,,,,,,,,,,,,1
32.69380951,8.258928264,57.45505142,8.752790159,two,,,,,,,,,,,,,,,,,,,,,,1
41.23044586,8.2798551,81.11327362,8.759765482,two,,,,,,,,,,,,,,,,,,,,,,1
40.26343918,8.297990767,74.88887787,8.759765482,two,,,,,,,,,,,,,,,,,,,,,,1
37.73293686,8.27706393,73.25528717,8.762555785,two,,,,,,,,,,,,,,,,,,,,,,1
41.89804459,8.370536035,82.36577606,8.773716996,two,,,,,,,,,,,,,,,,,,,,,,1
38.70641327,8.324498209,71.40557098,8.773716996,two,,,,,,,,,,,,,,,,,,,,,,1
35.30042267,8.342633875,68.14424896,8.783482622,two,,,,,,,,,,,,,,,,,,,,,,1
38.6649704,8.334263835,71.32940674,8.787667642,two,,,,,,,,,,,,,,,,,,,,,,1
35.58027268,8.316126433,65.67934418,8.800223571,two,,,,,,,,,,,,,,,,,,,,,,1
34.52986908,8.39425144,68.03027344,8.805803309,two,,,,,,,,,,,,,,,,,,,,,,1
36.3708992,8.352399501,66.64894104,8.808593612,two,,,,,,,,,,,,,,,,,,,,,,1
34.76253128,8.346818896,63.60616684,8.81417335,two,,,,,,,,,,,,,,,,,,,,,,1
38.10295487,8.342633875,74.44910431,8.815568935,two,,,,,,,,,,,,,,,,,,,,,,1
38.24339676,8.304966957,72.47870636,8.81696452,two,,,,,,,,,,,,,,,,,,,,,,1
37.62009811,8.357980107,70.27250671,8.81696452,two,,,,,,,,,,,,,,,,,,,,,,1
37.62966538,8.385881399,67.57214356,8.833704601,two,,,,,,,,,,,,,,,,,,,,,,1
32.99543381,8.320312321,60.91094971,8.840680792,two,,,,,,,,,,,,,,,,,,,,,,1
32.29990006,8.291015444,61.00534439,8.842076377,two,,,,,,,,,,,,,,,,,,,,,,1
32.70100403,8.441685719,61.78900528,8.858817326,two,,,,,,,,,,,,,,,,,,,,,,1
37.22307968,8.422154467,66.76734924,8.864397064,two,,,,,,,,,,,,,,,,,,,,,,1
37.11347961,8.416573862,67.38285065,8.865792649,two,,,,,,,,,,,,,,,,,,,,,,1
31.0100174,8.353795086,58.23590088,8.871373254,two,,,,,,,,,,,,,,,,,,,,,,1
31.77822113,8.424943902,52.68706513,8.875558274,two,,,,,,,,,,,,,,,,,,,,,,1
36.04016113,8.468192293,65.3772583,8.879743295,two,,,,,,,,,,,,,,,,,,,,,,1
36.72163391,8.370536035,68.62484741,8.889508921,two,,,,,,,,,,,,,,,,,,,,,,1
33.22510147,8.447265457,58.19125748,8.900670132,two,,,,,,,,,,,,,,,,,,,,,,1
35.25805664,8.395647025,63.85116196,8.909040172,two,,,,,,,,,,,,,,,,,,,,,,1
31.07000923,8.500279473,57.0789566,8.910435757,two,,,,,,,,,,,,,,,,,,,,,,1
32.93725586,8.412388841,59.83076859,8.914620778,two,,,,,,,,,,,,,,,,,,,,,,1
36.25790787,8.46261082,65.86400604,8.921595233,two,,,,,,,,,,,,,,,,,,,,,,1
32.32173538,8.558873228,52.67497635,8.928571424,two,,,,,,,,,,,,,,,,,,,,,,1
36.80745697,8.484933242,66.83049774,8.934152029,two,,,,,,,,,,,,,,,,,,,,,,1
31.7624321,8.406808236,57.52985764,8.943917655,two,,,,,,,,,,,,,,,,,,,,,,1
31.99782181,8.475167616,56.29377365,8.957868301,two,,,,,,,,,,,,,,,,,,,,,,1
31.16274452,8.551897038,57.58419037,8.963448907,two,,,,,,,,,,,,,,,,,,,,,,1
38.89325714,8.604911055,76.58283234,8.987165179,two,,,,,,,,,,,,,,,,,,,,,,1
33.35842896,8.5825895,60.38939285,8.99832639,two,,,,,,,,,,,,,,,,,,,,,,1
31.89317322,8.565848551,58.21024704,9.015067339,two,,,,,,,,,,,,,,,,,,,,,,1
30.06502342,8.618860833,54.62517166,9.041573913,two,,,,,,,,,,,,,,,,,,,,,,1
30.22674179,8.685826364,49.30687332,9.051339539,two,,,,,,,,,,,,,,,,,,,,,,1
30.22840881,8.677454588,50.86061478,9.063895468,two,,,,,,,,,,,,,,,,,,,,,,1
28.47954369,8.643973558,50.92972183,9.082031134,two,,,,,,,,,,,,,,,,,,,,,,1
33.49213409,8.606305772,62.55059052,9.083426719,two,,,,,,,,,,,,,,,,,,,,,,1
32.44327545,8.69559199,53.37830353,9.093192345,two,,,,,,,,,,,,,,,,,,,,,,1
31.35718536,8.69559199,54.74287033,9.135045151,two,,,,,,,,,,,,,,,,,,,,,,1
30.30904007,8.708147051,53.94561005,9.146204627,two,,,,,,,,,,,,,,,,,,,,,,1
32.98922348,8.765345221,55.85739899,9.18387328,two,,,,,,,,,,,,,,,,,,,,,,1
34.7229805,8.776506431,62.72890472,9.202008947,two,,,,,,,,,,,,,,,,,,,,,,1
32.66001892,8.858817326,58.12729645,9.282923388,two,,,,,,,,,,,,,,,,,,,,,,1
28.47265053,8.868582951,48.81142807,9.284318973,two,,,,,,,,,,,,,,,,,,,,,,1
25.31593895,8.872767104,41.92074585,9.288504861,two,,,,,,,,,,,,,,,,,,,,,,1
31.65725327,8.976004835,56.8145752,9.363839565,two,,,,,,,,,,,,,,,,,,,,,,1
29.91648102,9.05970958,50.65139389,9.458704653,two,,,,,,,,,,,,,,,,,,,,,,1
23.97605515,9.084821437,36.9207077,9.48660768,two,,,,,,,,,,,,,,,,,,,,,,1
24.21267319,9.077845246,39.32858276,9.518693993,two,,,,,,,,,,,,,,,,,,,,,,1
24.01338768,9.143415192,37.88402176,9.557756496,two,,,,,,,,,,,,,,,,,,,,,,1
23.55745506,9.217355178,,,three,9.906128883,49.13999874,0.218551114,0.296007961,633.333313,454.916687,1153.055664,41.04130343,2.988024473,0.164499998,170.3000016,0.257721096,0.329204321,247.5694428,32.34444428,486.777771,30.21432646,3.204007864,,86.55500278,37.80000043,0
22.20500565,9.24107145,41.77836609,9.778180869,three,10.05895424,42.29999831,0.217872724,0.296237886,590.833313,227.0555573,1093.611084,41.40615463,2.983005285,0.148200005,166.6000026,0.25718987,0.329656661,241.3472138,26.6222229,472.6388855,30.09331413,3.195189476,,86.85999637,40.75499965,1
21.762146,9.211774572,,,three,9.863142014,47.27499982,0.217861638,0.294967473,587.347229,152.5,1092.777832,40.85570574,2.992519856,0.170599997,153.1000016,0.257028014,0.326024175,257.0833435,65.77777863,488.444458,30.02334014,3.21045351,,100.2999998,34.31000005,0
22.74895668,9.234095259,43.67494965,9.78236589,three,9.894721031,45.01999865,0.21767439,0.295424908,596.791626,182.8611145,1099.72229,41.30245,2.987438679,0.156000003,173.7499988,0.256512761,0.326313973,247.9166718,52.79166794,477.638916,30.30788526,3.205602169,,90.57499847,39.43499905,1
21.01321983,9.412667694,,,three,9.764809609,43.26999988,0.217486933,0.295643956,557.791687,178.6666718,1042.222168,40.74444249,2.987812519,0.162300006,179.3999982,0.260744482,0.331398547,228.8055573,15.19722271,464.444458,30.0720837,3.201137781,,92.48500282,39.99500041,0
20.7984333,9.455915218,,,three,9.848862648,39.69500176,0.216723889,0.296373725,560.361084,133.6110992,1046.388916,40.89298472,2.982191801,0.150399998,169.7999978,0.260297924,0.331844926,241.9305573,22.57222176,480.1666565,30.3988643,3.191730976,,93.60999684,43.02000161,0
21.79696465,9.321985892,,,three,9.6709795,43.53999975,0.216676116,0.295180738,598.833313,218.4166718,1088.333374,40.76148197,2.98490572,0.167699993,165.7999965,0.260423541,0.328011572,235.6666718,22.5027771,466.777771,29.97865714,3.197571993,,101.2499997,44.31499838,0
20.44047928,9.342912728,33.50417709,9.701451448,three,9.761764526,41.79499956,0.216537923,0.295084566,594,175.0833283,1084.166626,40.89689255,2.989568472,0.151099995,153.8999932,0.261199385,0.327919006,236.0138855,26.28888893,470.527771,30.14320694,3.202307224,,86.33000107,34.14000094,1
22.85816765,9.270368327,,,three,10.07758713,43.32000026,0.215652898,0.296591878,606.180542,324.333313,1100,41.43192247,2.980666876,0.145999998,159.3000052,0.255373508,0.329589248,253.4722138,46.15555573,485.5833435,30.91256134,3.195818901,,92.84500266,40.58500053,0
21.47170448,9.441964571,,,three,10.21786785,40.4099992,0.215182662,0.297487795,596.652771,181.6944428,1095.833374,41.44464433,2.976498604,0.131600007,176.350004,0.254572302,0.332780719,238.2360992,15.75555611,459.472229,30.05623631,3.190587997,,85.56999819,37.49000098,0
25.53327751,9.070870791,,,three,9.700105667,55.33500007,0.214953601,0.296758443,616.986084,346.972229,1132.77771,40.46694934,2.983779192,0.128700003,475.3000103,0.25592202,0.329074234,265.4305725,55.14166641,512.027771,29.6416916,3.199704409,,566.0000024,0.806449975,0
23.22521973,9.222935783,,,three,9.90780735,47.13499948,0.214794532,0.29586786,607,337.944458,1113.888794,41.41015932,2.986792088,0.130600005,161.8499955,0.25455907,0.327816635,237.472229,21.45833397,466.222229,30.99337779,3.201775074,,107.5499968,41.86500155,0
21.67914009,9.348493334,36.83727646,9.751673427,three,9.972428322,42.71500075,0.214624554,0.296661198,603.902771,228.2222138,1097.222168,40.57444632,2.981631756,0.152099997,585.6499774,0.254792601,0.329229295,260.8611145,36.33610916,497.0833435,29.42580171,3.200011969,,201.8499945,58.4599984,1
22.71983147,9.253626511,,,three,9.941110611,45.12500163,0.214478895,0.295435578,583.430542,209.8611145,1080.277832,41.32675752,2.989500284,0.1699,665.7500053,0.254698128,0.327044398,256.555542,39.21666718,490.7221985,30.22496216,3.206430912,,272.9000116,1.752499998,0
22.30854797,9.39453116,36.26651001,9.775390567,three,10.03342724,41.04999971,0.213920161,0.296738386,594.041687,177.8888855,1092.777832,41.81350768,2.981409311,0.174999997,718.9000025,0.254657626,0.329012841,237.6527863,29.83888817,465.361084,30.57418205,3.19751811,,250.0500123,22.77500062,1
20.09104157,9.48800153,,,three,9.757014275,40.90999937,0.213892654,0.295449227,609.708313,209.9444428,1103.055664,40.99222273,2.987584353,0.144299999,191.9500064,0.261667699,0.330450624,215.972229,8.619444847,441.3333435,30.668661,3.197957277,,92.18000196,40.8800006,0
24.23997116,9.248046773,,,three,9.855189323,49.02000001,0.213793263,0.29753086,624.902771,297.75,1138.333374,40.81682488,2.979429007,0.134499997,155.5000054,0.256463498,0.332969874,254.1666718,27.08055687,495.3888855,29.86750379,3.20095396,,564.5999918,6.52000017,0
34.80993652,8.430524508,,,three,9.080720902,67.75999646,0.213652521,0.294808596,630.263916,426.222229,1148.333252,38.55499253,2.995905161,0.123800002,181.0499962,0.255813688,0.323920161,245.8333435,33.08333206,483,27.58482844,3.210597515,,99.08500215,43.32499884,0
20.87751198,9.296874902,,,three,9.608638763,46.55500015,0.213527545,0.29546842,583,183.472229,1074.722168,39.37735409,2.988050222,0.127499998,163.8499962,0.261283606,0.330412239,225.375,15.88055515,456.2778015,28.28480303,3.201107979,,86.58500155,40.66999827,0
20.10579491,9.471261449,32.17773438,9.859095311,three,9.907183647,39.80999827,0.213434562,0.296654791,603.972229,207.3333435,1090.833252,40.3832458,2.981704474,0.139400005,162.2999989,0.26186049,0.335203975,231.75,10.58888912,468.8611145,30.01792356,3.191435814,,81.21500287,38.67499981,1
34.65346146,8.441685719,,,three,8.671452522,73.53499677,0.212898493,0.29438892,630.930542,586.388855,1140,37.92597354,2.997947693,0.136299998,187.4500013,0.259597778,0.326085806,225.027771,18.30277824,463.8055725,27.31393836,3.213027477,,96.70999862,39.80999827,0
23.02545738,9.182477695,,,three,9.437438011,51.17999899,0.212349355,0.296534509,629.263855,291.9166565,1132.5,39.76101428,2.98757267,0.1294,174.8500072,0.262835711,0.334584892,227.9861145,13.4416666,462.75,28.58582512,3.20186162,,87.32500282,42.80999929,0
27.21458817,8.60351547,,,three,9.333119392,59.1249991,0.211063653,0.295763999,661.291687,476.722229,1182.5,41.38513655,2.987607956,0.125300005,173.2999954,0.251073986,0.327587158,295.166687,102.7222214,549.25,31.09779023,3.19881177,,95.54999997,40.80000144,0
19.89451218,9.253626511,34.93679428,9.796317403,three,9.496702194,41.36500138,0.210868642,0.295421511,606.194458,228.4166718,1097.222168,41.49444401,2.971204042,0.165199995,164.9000042,0.258985966,0.332128763,249.625,17.50833321,489.694458,31.18287958,3.185386896,,78.50499969,42.52500003,1
25.20161247,8.706751466,47.83791733,9.109933294,three,9.097284317,54.57999941,0.210501507,0.295266032,615.5,187.1111145,1122.5,40.24253041,2.985053539,0.149399996,178.9999951,0.253055602,0.329773933,257.6666565,33.82221985,508.9444275,30.07643297,3.194452524,,82.60500181,39.84000068,1
37.61655045,8.364954562,,,three,9.081564903,71.5999995,0.210238829,0.295355827,545.583313,383.722229,1003.055542,38.5065414,2.992031336,0.111500002,55.75999967,0.253674269,0.326805562,249.375,32.65555573,483.8333435,26.88499354,3.207571745,,519.8500003,123.299993,0
,,,,three,8.990665436,58.15500117,0.210153371,0.294252187,628.430542,487.722229,1129.166626,38.14027831,2.998039961,0.154499993,165.349993,0.260035843,0.327332109,230.625,13.28888893,468.3333435,26.67138167,3.209258795,,90.70999658,40.36500104,0
20.29328346,9.234095259,36.79679871,9.803291859,three,9.590167999,40.4450002,0.210075587,0.295524508,589.111084,140.1944428,1076.388916,42.05438495,2.969023466,0.178200007,148.4999957,0.259062529,0.332136452,247.277771,15.08333302,484.8888855,31.87740222,3.180749655,,92.11499855,39.04999903,1
35.05812836,8.535156089,,,three,9.092997551,68.91499652,0.20995152,0.295918196,636.041687,698.611084,1152.5,38.73059154,2.993560791,0.124600001,198.2999966,0.253824174,0.326548159,262.6388855,41.23611069,516.972229,27.24999562,3.209158659,,89.3999968,40.09999975,0
20.08984184,9.255022096,35.60974121,9.829798434,three,9.755810738,38.75000039,0.209890127,0.2965343,581.736084,257.3611145,1068.888916,41.39694572,2.965754271,0.175500006,160.4999998,0.258313119,0.333476156,249.75,22.29444504,489.416687,31.11363575,3.17476511,,90.44499893,38.64999962,1
26.60966682,8.747209554,,,three,9.140488625,61.15999713,0.209392443,0.295264751,636.888916,239.6388855,1155.833252,40.19059613,2.99335289,0.134299994,199.4500053,0.252967298,0.3256028,273.972229,48.34444428,528.5,29.93701585,3.206549883,,112.8500007,47.03499872,0
22.35212708,8.991350199,,,three,9.314842224,48.32999912,0.209167972,0.296297997,620.013855,433.527771,1117.222168,41.23052955,2.969225645,0.1294,164.5000011,0.257436812,0.331072062,230.972229,13.21388912,477.861084,30.92872351,3.184462309,,78.23500346,42.66999895,0
27.68599129,8.583984218,,,three,9.405900955,57.99499922,0.207853094,0.296280116,632.402771,646.111084,1145,41.34947434,2.985084057,0.128199995,181.0999966,0.248945639,0.329158038,265.652771,21.85000038,512.583313,30.99294938,3.198242903,,92.74000331,39.94500003,0
26.18694115,8.726282717,,,three,9.457700729,52.98000178,0.207385898,0.296299934,617.291687,259.3333435,1124.444458,41.44698009,2.975308418,0.138400003,161.8499955,0.249481365,0.328869909,271.694458,47.68611145,523.444458,30.90460226,3.190314293,,98.00500266,37.77999882,0
21.51179504,9.095982648,,,three,9.211185455,47.15999967,0.207310408,0.295100987,628.305542,303.5,1129.722168,40.59797525,2.991250992,0.135800004,166.9500052,0.254308492,0.328357011,252.0833435,26.05555534,502.1388855,29.96577881,3.201713085,,99.03500177,42.53500083,0
24.15309715,8.727678302,47.6957016,9.227120804,three,9.022325516,53.43500015,0.206706822,0.294295281,643.305542,467.305542,1160,40.04231095,2.996614933,0.144099996,181.6500007,0.251720995,0.325310826,257.8611145,53.86388779,502.3888855,29.50361371,3.2144835,,87.0599979,48.46999946,1
,,,,three,9.178348541,52.82499842,0.206265956,0.296002865,653,506.5,1161.944458,41.3717851,2.984002113,0.127700001,165.2000065,0.25489369,0.331780076,249.4583283,19.05555534,505.4166565,30.9197735,3.192216873,,104.5000026,40.8449996,0
28.46011734,8.437499831,,,three,8.739963532,56.91499973,0.205830008,0.295283735,648.125,414.222229,1155,38.86839002,2.975378513,0.150099993,163.699995,0.259517372,0.33143419,255.8610992,45.48333359,504.8333435,28.51601318,3.190477848,,94.59000285,46.54000077,0
20.29775047,9.076451396,,,three,9.016514778,45.78000153,0.205798969,0.294120193,614.694458,271.3333435,1106.388794,40.69224745,2.993305922,0.157399997,177.8000005,0.254646957,0.327706575,234.5694428,11.25833321,480.8888855,30.16851656,3.206062317,,99.26500206,41.06000051,0
34.07879639,8.480748222,,,three,8.840257645,76.02499682,0.20511055,0.295984507,623.611084,313.6388855,1135.833374,39.47059065,2.989022017,0.124600001,170.4500028,0.25142628,0.326123357,297.7361145,85.05555725,564.166687,28.99625711,3.207327843,,102.2500001,45.5699992,0
26.34693909,8.60351547,,,three,8.791437149,54.91499906,0.205060452,0.29567188,644.583313,494.277771,1156.944336,41.07192159,2.990244389,0.117200002,167.050006,0.249467492,0.330934495,276.527771,24.96944428,544.444458,30.13381921,3.197065592,,86.51499957,48.72999853,0
38.71240997,8.225446366,,,three,8.217234612,80.71999764,0.204926178,0.294088006,680.569458,1375.555542,1200.555542,37.78890148,2.995566845,0.086599998,188.1000062,0.252720565,0.329032004,252.0138855,61.08333206,496.9166565,27.17827261,3.211129665,,98.75500109,44.12999988,0
,,,,three,9.02411747,64.42500308,0.204483733,0.296253234,671.555542,440.694458,1207.5,41.27569869,2.992364168,0.128199995,174.5000045,0.247690812,0.328581184,285.9444275,50.77777481,546.583313,30.8920797,3.204134941,,100.2999998,48.21000039,0
29.1187458,8.724888867,,,three,9.105579376,61.33999705,0.204320177,0.296244055,674.111145,573.333313,1208.611084,40.12663662,2.987998247,0.148900002,198.2499962,0.250836402,0.326097131,305.902771,96.58332825,568.611084,29.32909876,3.20405674,,89.05999857,47.15500108,0
37.24807739,8.239397012,,,three,8.593708992,76.65000157,0.204301208,0.294355214,666.333313,816.666687,1198.611084,38.67847472,2.992173195,0.109099999,178.9499947,0.248415902,0.326513618,281.7638855,72.33332825,530.194458,27.69733407,3.208005667,,100.2499994,48.59999899,0
28.62913322,8.627232609,55.50146866,9.008092015,three,8.619262695,68.23999865,0.204080045,0.295671672,657.861084,646.388855,1173.888916,39.4426845,2.994226933,0.136800006,200.0999957,0.255841404,0.328336775,255.402771,20.43333435,516.333313,28.813513,3.204335213,,100.8499967,46.29500108,1
23.27249146,8.730468605,,,three,8.934207916,54.72499834,0.203670234,0.295286089,614.125,619.166687,1114.72229,39.64443132,2.996456385,0.136299998,169.0500067,0.25084728,0.329296023,253.222229,17.64722252,510.75,29.25072052,3.210510492,,101.8999974,42.05000005,0
23.74785614,8.754185744,,,three,8.76418972,58.36000128,0.203385264,0.2942684,615.986084,311.3611145,1123.888916,39.63522986,2.99426961,0.132100001,175.0499941,0.255817115,0.328378379,230.6111145,12.98888874,473.3333435,29.00159732,3.205788851,,93.36000221,48.04999844,0
22.2647953,8.805803309,,,three,9.057248116,48.95999882,0.203027263,0.293481052,641.111084,249.8610992,1140.555542,41.52775928,2.999641895,0.142299995,162.9000035,0.249912575,0.327761173,251.9444428,14.3138895,503.7221985,31.16658703,3.2136724,,88.5949994,42.22999996,0
25.78095436,8.498883888,50.46871567,8.991350199,three,8.932042122,62.27999984,0.202846944,0.294485092,637.347229,225.5277863,1158.888916,39.70200941,3.0012362,0.1329,162.0999974,0.251255453,0.325357735,283.569458,160,537.805542,29.44232337,3.215169668,,107.150001,37.49000098,1
22.943573,8.727678302,42.8850441,9.252232661,three,9.039679527,49.96500138,0.202802777,0.29609862,622.5,295.6388855,1125.555542,42.27229953,2.966039658,0.134800002,160.0999967,0.251171231,0.333984971,272.305542,16.93611145,533.138855,32.15778619,3.179670095,,86.98499732,41.15499905,1
26.07887268,8.61467668,,,three,9.142268181,55.12999996,0.202772886,0.295729041,651.472229,761.111084,1172.777832,40.61910138,3.000628471,0.142800003,172.3500027,0.250201523,0.32678467,278.875,49,539.277771,30.27303889,3.213182449,,84.76999938,44.19000106,0
26.88472176,8.642577973,,,three,8.947460175,63.06500291,0.202756062,0.294958949,594.013855,357.1111145,1101.666626,39.9329029,2.994938374,0.148699999,165.8499969,0.250194073,0.326655239,279.6944275,57.52777863,538.666687,29.36888672,3.212355852,,96.27499821,50.26500003,0
34.52678299,8.173827934,,,three,8.142543793,87.3750032,0.202582568,0.293148577,678.513916,925,1200.555542,37.46456653,3.007141113,0.1105,183.9000033,0.253884345,0.326521725,248.097229,17.49444389,510.1111145,27.1685347,3.221605778,,92.33500168,45.20500079,0
38.58901596,8.006417578,,,three,8.330163002,81.96999988,0.20228076,0.294522405,677.027771,1079.166626,1213.888916,37.25302219,3.002133608,0.091499999,178.9999951,0.250835985,0.325766802,308.430542,204.2777863,576.944458,26.69211291,3.219451904,,82.97999739,47.32000161,0
30.45463371,8.260323849,,,three,8.246723175,69.92000272,0.202275887,0.294031918,665.166626,701.666626,1178.611084,37.75012121,2.998767376,0.096900001,179.2999974,0.254175007,0.32801196,235.25,20.70000076,487.055542,27.37104893,3.214374542,,102.3500008,51.30999853,0
36.42109299,8.105468553,,,three,8.397756577,62.12000153,0.202227786,0.292565525,639.25,736.666626,1148.055542,38.09833527,3.005607367,0.142299995,183.4499999,0.252083987,0.327286065,282.9444275,50.95555496,551.5,27.43162029,3.218545675,,85.05000005,44.7450002,0
24.785532,8.787667642,,,three,9.020320892,54.43999908,0.202217296,0.295573354,612.930542,594.722229,1124.722168,40.86987674,2.98690486,0.162300006,165.8499969,0.249260828,0.327052951,264.2916565,46.40833283,510.222229,30.06395139,3.202266693,,93.13999908,41.65000064,0
27.03787613,8.543526997,,,three,9.236494064,56.27000064,0.20212768,0.296340436,653.666687,387.25,1171.666626,41.46973044,2.990124226,0.138400003,175.7999999,0.24637863,0.329951376,298.847229,71.02777863,561.111145,31.00559861,3.203575134,,90.72000103,42.12500062,0
22.21432304,8.812779499,,,three,9.124573708,50.31500041,0.202097714,0.296335101,639.694458,398.333313,1136.944458,41.5580906,2.985506773,0.1558,178.5000059,0.2521258,0.332769185,267.555542,21.26944351,529.138855,30.97698465,3.192302704,,89.15500075,42.38000111,0
26.49910927,8.652343599,,,three,9.240247726,54.37000073,0.201875448,0.296631545,665.152771,398.9721985,1185,41.43200815,2.981160879,0.1329,173.7499988,0.24688682,0.329743445,286.694458,49.84166718,547.694458,31.17785789,3.19335866,,83.84999819,40.01499838,0
21.3209343,8.811383914,38.92045212,9.20898427,three,8.87312603,51.06499884,0.201740101,0.294118702,598.930542,308.6111145,1098.333252,39.90855813,2.998717547,0.131600007,168.9500059,0.251864523,0.328086406,234.1111145,6.163888454,486.6944275,29.6500437,3.208775997,,81.99000149,40.25499948,1
29.91703796,8.475167616,58.91861343,8.8490517,three,8.4660635,66.41999789,0.201605693,0.293642283,671.666687,1022.222229,1178.888916,38.32925856,2.997459889,0.152999997,187.7500035,0.252378911,0.330385387,224.3055573,14.71944428,464.3333435,27.5376346,3.209367275,,93.93499931,40.04500079,1
22.24715233,8.865792649,,,three,9.431272507,45.47999924,0.201426044,0.293386996,617,213.0555573,1129.999878,42.44861379,2.999468803,0.153999999,169.5999963,0.246948674,0.32447952,283.125,52.09444428,528.333374,31.87225387,3.214464426,,84.6949988,39.84499926,0
37.14480591,8.328683229,74.47750092,8.678850173,three,8.567698479,75.44500113,0.201356441,0.295147032,647.041687,891.111084,1171.388916,38.49544004,2.989891291,0.0779,452.1500086,0.247034192,0.328894049,282.152771,142.4444428,533.944458,27.84080245,3.205515385,,381.6999961,34.45499897,1
38.83792496,8.000836972,,,three,7.624492168,122.0999984,0.201256961,0.291885436,666.25,933.888855,1180.555664,36.04105115,3.046020269,0.110299997,160.7000013,0.251178712,0.325578451,282.347229,71.47222138,554.972229,25.99241585,3.25911665,,109.4000036,43.89999958,0
46.4425621,7.88783535,102.5812683,8.366350147,three,8.189553261,98.49000344,0.201175541,0.293703079,666.958313,815.833374,1204.444458,37.05348447,3.010667086,0.104699999,204.1999978,0.251113206,0.324225545,310.4583435,175,574.722229,26.46046132,3.228325605,,91.65999654,49.65499829,1
39.38524628,8.196149488,,,three,8.642463684,79.92499741,0.201016411,0.294962585,664.708313,1049.166748,1178.333374,38.47878054,2.988264084,0.112800002,175.3999968,0.246658206,0.32912606,270.875,67.08333588,518.25,27.96726674,3.204081059,,96.41500219,41.34999836,0
20.47017479,8.984374876,35.81935883,9.411272109,three,9.25742054,41.57000149,0.200757504,0.292876869,607.930542,231.0833435,1106.111084,42.03395173,3.001589775,0.151899993,181.6500007,0.250757277,0.328792304,251.152771,17.23333359,502.0833435,31.56396374,3.211466789,,94.39499991,37.05999916,1
32.14690781,8.247767053,,,three,8.279784203,64.59499855,0.200419128,0.292043448,673.541687,808.888855,1196.944458,37.277814,3.013519049,0.0986,159.1000037,0.252485126,0.32486999,257.1388855,29.35555649,518.583313,27.15035901,3.227139473,,83.3899976,43.28000068,0
42.37934494,7.975725982,,,three,7.992752552,101.3000001,0.200330332,0.29325372,683.777771,876.388916,1207.777832,36.74887493,3.00793004,0.099299997,199.4500053,0.254194617,0.327378184,260.694458,37.28611374,523.055542,26.00355633,3.219801664,,90.72999819,45.64000119,0
